"delta","ngen","ordering","kval","dataset"
123683660.8,56,89,20,"Pangenome"
109324672,1,90,20,"Pangenome"
111311244.8,2,90,20,"Pangenome"
112719027.2,3,90,20,"Pangenome"
113365260.8,4,90,20,"Pangenome"
114224652.8,5,90,20,"Pangenome"
114986816,6,90,20,"Pangenome"
115596070.4,7,90,20,"Pangenome"
116117836.8,8,90,20,"Pangenome"
116394265.6,9,90,20,"Pangenome"
116803008,10,90,20,"Pangenome"
117169344,11,90,20,"Pangenome"
117366963.2,12,90,20,"Pangenome"
117692032,13,90,20,"Pangenome"
118003148.8,14,90,20,"Pangenome"
118314457.6,15,90,20,"Pangenome"
118566848,16,90,20,"Pangenome"
118747328,17,90,20,"Pangenome"
118994150.4,18,90,20,"Pangenome"
119123033.6,19,90,20,"Pangenome"
119250688,20,90,20,"Pangenome"
119467008,21,90,20,"Pangenome"
119588928,22,90,20,"Pangenome"
119687782.4,23,90,20,"Pangenome"
119898585.6,24,90,20,"Pangenome"
120087564.8,25,90,20,"Pangenome"
120287833.6,26,90,20,"Pangenome"
120464870.4,27,90,20,"Pangenome"
120645478.4,28,90,20,"Pangenome"
120713139.2,29,90,20,"Pangenome"
120818700.8,30,90,20,"Pangenome"
120902272,31,90,20,"Pangenome"
121001228.8,32,90,20,"Pangenome"
121175206.4,33,90,20,"Pangenome"
121330662.4,34,90,20,"Pangenome"
121409216,35,90,20,"Pangenome"
121560192,36,90,20,"Pangenome"
121705459.2,37,90,20,"Pangenome"
121848614.4,38,90,20,"Pangenome"
121946598.4,39,90,20,"Pangenome"
122104128,40,90,20,"Pangenome"
122219814.4,41,90,20,"Pangenome"
122300659.2,42,90,20,"Pangenome"
122415961.6,43,90,20,"Pangenome"
122495193.6,44,90,20,"Pangenome"
122614758.4,45,90,20,"Pangenome"
122723520,46,90,20,"Pangenome"
122841331.2,47,90,20,"Pangenome"
122915916.8,48,90,20,"Pangenome"
123029580.8,49,90,20,"Pangenome"
123084710.4,50,90,20,"Pangenome"
123226124.8,51,90,20,"Pangenome"
123284492.8,52,90,20,"Pangenome"
123401075.2,53,90,20,"Pangenome"
123464371.2,54,90,20,"Pangenome"
123576422.4,55,90,20,"Pangenome"
123683660.8,56,90,20,"Pangenome"
